# Serie EXTRAPOLATA - VW Touran 2.0 TDI (BKD) pe ciclul R_A — urban central (Brătianu–Ferdinand–Mamaia)
# Ciclul v(t) este masurat; consumul si CO2 sunt calculate cu modelul Willans calibrat pe masuratorile proprii ale vehiculului.
# Incertitudine estimata +/-10% (+/-15% peste 90 km/h pentru vehiculul MAS, in afara domeniului de calibrare).
t_s,v_kmh,a_ms2,dist_cum_m,debit_comb_g_s,consum_cum_l,CO2_g_s,CO2_cum_g
0,0.0,0.0,0.0,0.1276,0.0002,0.4031,0.4
1,0.0,0.0,0.0,0.1276,0.0003,0.4031,0.8
2,0.0,0.0,0.0,0.1276,0.0005,0.4031,1.2
3,0.0,0.0,0.0,0.1276,0.0006,0.4031,1.6
4,0.0,0.0,0.0,0.1276,0.0008,0.4031,2.0
5,0.0,0.0,0.0,0.1276,0.0009,0.4031,2.4
6,0.0,0.0,0.0,0.1276,0.0011,0.4031,2.8
7,0.0,0.0,0.0,0.1276,0.0012,0.4031,3.2
8,0.0,0.0,0.0,0.1276,0.0014,0.4031,3.6
9,0.0,0.0,0.0,0.1276,0.0015,0.4031,4.0
10,0.0,0.0,0.0,0.1276,0.0017,0.4031,4.4
11,0.0,0.0,0.0,0.1276,0.0018,0.4031,4.8
12,0.0,0.0153,0.0,0.1276,0.002,0.4031,5.2
13,0.11,0.1736,0.0,0.1276,0.0021,0.4031,5.6
14,1.25,0.4833,0.4,0.1145,0.0023,0.3618,6.0
15,3.59,0.9722,1.4,0.222,0.0025,0.7014,6.7
16,8.25,1.0861,3.7,0.4335,0.0031,1.3699,8.1
17,11.41,0.7542,6.8,0.4431,0.0036,1.4001,9.5
18,13.68,0.2931,10.6,0.308,0.004,0.9733,10.5
19,13.52,-0.1167,14.4,0.1238,0.0041,0.3912,10.8
20,12.84,-0.4153,18.0,0.1198,0.0043,0.3785,11.2
21,10.53,-0.6708,20.9,0.1116,0.0044,0.3526,11.6
22,8.01,-0.7597,23.1,0.1037,0.0045,0.3275,11.9
23,5.06,-0.7431,24.5,0.0961,0.0046,0.3038,12.2
24,2.66,-0.6236,25.3,0.0903,0.0047,0.2855,12.5
25,0.57,-0.3694,25.4,0.1276,0.0049,0.4031,12.9
26,0.0,-0.0792,25.4,0.1276,0.005,0.4031,13.3
27,0.0,0.0,25.4,0.1276,0.0052,0.4031,13.7
28,0.0,0.0,25.4,0.1276,0.0053,0.4031,14.1
29,0.0,0.0,25.4,0.1276,0.0055,0.4031,14.5
30,0.0,0.0,25.4,0.1276,0.0056,0.4031,14.9
31,0.0,0.0,25.4,0.1276,0.0058,0.4031,15.3
32,0.0,0.0,25.4,0.1276,0.006,0.4031,15.7
33,0.0,0.0,25.4,0.1276,0.0061,0.4031,16.1
34,0.0,0.0,25.4,0.1276,0.0063,0.4031,16.5
35,0.0,0.0,25.4,0.1276,0.0064,0.4031,16.9
36,0.0,0.0,25.4,0.1276,0.0066,0.4031,17.3
37,0.0,0.0,25.4,0.1276,0.0067,0.4031,17.7
38,0.0,0.0,25.4,0.1276,0.0069,0.4031,18.1
39,0.0,0.3222,25.4,0.1276,0.007,0.4031,18.5
40,2.32,0.6986,26.1,0.1523,0.0072,0.4812,19.0
41,5.03,0.7667,27.5,0.2427,0.0075,0.767,19.8
42,7.84,0.6319,29.6,0.2965,0.0079,0.9369,20.7
43,9.58,-0.0056,32.3,0.1404,0.008,0.4437,21.2
44,7.8,-0.2264,34.5,0.103,0.0081,0.3255,21.5
45,7.95,0.2597,36.7,0.2004,0.0084,0.6333,22.1
46,9.67,0.2194,39.4,0.2139,0.0086,0.676,22.8
47,9.53,-0.0875,42.0,0.1139,0.0088,0.36,23.2
48,9.04,0.0097,44.5,0.1415,0.0089,0.4471,23.6
49,9.6,0.0667,47.2,0.1638,0.0091,0.5176,24.1
50,9.52,-0.2514,49.8,0.1084,0.0093,0.3425,24.5
51,7.79,-0.5958,52.0,0.103,0.0094,0.3254,24.8
52,5.23,-0.8125,53.4,0.0966,0.0095,0.3051,25.1
53,1.94,-0.6431,54.0,0.0899,0.0096,0.2842,25.4
54,0.6,-0.2639,54.1,0.1276,0.0098,0.4031,25.8
55,0.04,-0.0833,54.2,0.1276,0.0099,0.4031,26.2
56,0.0,-0.0056,54.2,0.1276,0.0101,0.4031,26.6
57,0.0,0.0,54.2,0.1276,0.0102,0.4031,27.0
58,0.0,0.0,54.2,0.1276,0.0104,0.4031,27.4
59,0.0,0.0,54.2,0.1276,0.0105,0.4031,27.8
60,0.0,0.1333,54.2,0.1276,0.0107,0.4031,28.2
61,0.96,0.4361,54.4,0.1276,0.0108,0.4031,28.6
62,3.14,0.5167,55.3,0.1567,0.011,0.4952,29.1
63,4.68,0.3681,56.6,0.1691,0.0112,0.5345,29.6
64,5.79,0.425,58.2,0.2005,0.0115,0.6334,30.3
65,7.74,0.5722,60.4,0.2782,0.0118,0.8792,31.1
66,9.91,0.3139,63.1,0.2487,0.0121,0.7858,31.9
67,10.0,-0.1694,65.9,0.1099,0.0122,0.3473,32.3
68,8.69,-0.7542,68.3,0.1058,0.0124,0.3343,32.6
69,4.57,-0.9417,69.6,0.095,0.0125,0.3001,32.9
70,1.91,-0.6153,70.1,0.0899,0.0126,0.2842,33.2
71,0.14,-0.2653,70.1,0.1276,0.0127,0.4031,33.6
72,0.0,-0.0194,70.1,0.1276,0.0129,0.4031,34.0
73,0.0,0.0,70.1,0.1276,0.013,0.4031,34.4
74,0.0,0.0,70.1,0.1276,0.0132,0.4031,34.8
75,0.0,0.0,70.1,0.1276,0.0133,0.4031,35.2
76,0.0,0.0,70.1,0.1276,0.0135,0.4031,35.6
77,0.0,0.0,70.1,0.1276,0.0137,0.4031,36.0
78,0.0,0.0,70.1,0.1276,0.0138,0.4031,36.4
79,0.0,0.0,70.1,0.1276,0.014,0.4031,36.8
80,0.0,0.0,70.1,0.1276,0.0141,0.4031,37.2
81,0.0,0.0,70.1,0.1276,0.0143,0.4031,37.6
82,0.0,0.0,70.1,0.1276,0.0144,0.4031,38.0
83,0.0,0.0944,70.1,0.1276,0.0146,0.4031,38.4
84,0.68,0.2486,70.3,0.1276,0.0147,0.4031,38.8
85,1.79,0.5,70.8,0.1261,0.0149,0.3985,39.2
86,4.28,0.7333,72.0,0.2142,0.0151,0.677,39.9
87,7.07,0.6222,74.0,0.273,0.0155,0.8628,40.8
88,8.76,0.4278,76.4,0.2622,0.0158,0.8287,41.6
89,10.15,0.2722,79.2,0.2387,0.0161,0.7542,42.4
90,10.72,0.1181,82.2,0.1924,0.0163,0.6079,43.0
91,11.0,0.0389,85.3,0.1662,0.0165,0.5252,43.5
92,11.0,-0.1833,88.3,0.113,0.0166,0.3572,43.9
93,9.68,-0.4208,91.0,0.1089,0.0168,0.3441,44.2
94,7.97,-0.3167,93.2,0.1035,0.0169,0.3271,44.5
95,7.4,-0.1569,95.3,0.1018,0.017,0.3217,44.8
96,6.84,-0.1556,97.2,0.1005,0.0171,0.3174,45.2
97,6.28,-0.1556,98.9,0.0991,0.0172,0.3131,45.5
98,5.72,-0.1556,100.5,0.0977,0.0174,0.3089,45.8
99,5.16,-0.2139,101.9,0.0964,0.0175,0.3046,46.1
100,4.18,-0.2958,103.1,0.094,0.0176,0.2971,46.4
101,3.03,-0.375,103.9,0.0912,0.0177,0.2883,46.7
102,1.48,-0.4208,104.4,0.0899,0.0178,0.2842,47.0
103,0.0,-0.2056,104.4,0.1276,0.018,0.4031,47.4
104,0.0,0.0,104.4,0.1276,0.0181,0.4031,47.8
105,0.0,0.0,104.4,0.1276,0.0183,0.4031,48.2
106,0.0,0.0,104.4,0.1276,0.0184,0.4031,48.6
107,0.0,0.0,104.4,0.1276,0.0186,0.4031,49.0
108,0.0,0.0,104.4,0.1276,0.0187,0.4031,49.4
109,0.0,0.0,104.4,0.1276,0.0189,0.4031,49.8
110,0.0,0.0,104.4,0.1276,0.019,0.4031,50.2
111,0.0,0.0,104.4,0.1276,0.0192,0.4031,50.6
112,0.0,0.0,104.4,0.1276,0.0193,0.4031,51.0
113,0.0,0.0,104.4,0.1276,0.0195,0.4031,51.4
114,0.0,0.0,104.4,0.1276,0.0196,0.4031,51.8
115,0.0,0.0,104.4,0.1276,0.0198,0.4031,52.2
116,0.0,0.0,104.4,0.1276,0.0199,0.4031,52.6
117,0.0,0.0,104.4,0.1276,0.0201,0.4031,53.0
118,0.0,0.0,104.4,0.1276,0.0202,0.4031,53.4
119,0.0,0.1431,104.4,0.1276,0.0204,0.4031,53.8
120,1.03,0.3486,104.6,0.1055,0.0205,0.3335,54.1
121,2.51,0.65,105.3,0.1533,0.0207,0.4844,54.6
122,5.71,1.0069,106.9,0.3102,0.0211,0.9803,55.6
123,9.76,0.5958,109.6,0.3383,0.0215,1.0691,56.7
124,10.0,0.0042,112.4,0.1464,0.0217,0.4628,57.1
125,9.79,-0.1833,115.1,0.1092,0.0218,0.3452,57.5
126,8.68,-0.2486,117.5,0.1058,0.0219,0.3342,57.8
127,8.0,-0.0944,119.8,0.1062,0.022,0.3356,58.2
128,8.0,0.0,122.0,0.1315,0.0222,0.4156,58.6
129,8.0,0.0,124.2,0.1315,0.0224,0.4156,59.0
130,8.0,-0.0694,126.4,0.1129,0.0225,0.3568,59.3
131,7.5,-0.1778,128.5,0.1021,0.0226,0.3225,59.7
132,6.72,-0.4347,130.4,0.1002,0.0227,0.3165,60.0
133,4.37,-0.5806,131.6,0.0945,0.0228,0.2985,60.3
134,2.54,-0.4069,132.3,0.09,0.023,0.2845,60.6
135,1.44,-0.2583,132.7,0.0899,0.0231,0.2842,60.9
136,0.68,-0.1806,132.9,0.1276,0.0232,0.4031,61.3
137,0.14,-0.0944,132.9,0.1276,0.0234,0.4031,61.7
138,0.0,-0.0194,132.9,0.1276,0.0235,0.4031,62.1
139,0.0,0.0,132.9,0.1276,0.0237,0.4031,62.5
140,0.0,0.0236,132.9,0.1276,0.0238,0.4031,62.9
141,0.17,0.1028,133.0,0.1276,0.024,0.4031,63.3
142,0.74,0.1972,133.2,0.1276,0.0241,0.4031,63.7
143,1.59,0.2708,133.6,0.1099,0.0243,0.3472,64.0
144,2.69,0.1361,134.4,0.112,0.0244,0.3538,64.4
145,2.57,-0.1069,135.1,0.0901,0.0245,0.2848,64.7
146,1.92,-0.2472,135.6,0.0899,0.0246,0.2842,64.9
147,0.79,-0.2667,135.8,0.1276,0.0248,0.4031,65.3
148,0.0,-0.1097,135.8,0.1276,0.0249,0.4031,65.8
149,0.0,0.0,135.8,0.1276,0.0251,0.4031,66.2
150,0.0,0.0,135.8,0.1276,0.0252,0.4031,66.6
151,0.0,0.0,135.8,0.1276,0.0254,0.4031,67.0
152,0.0,0.0,135.8,0.1276,0.0255,0.4031,67.4
153,0.0,0.0,135.8,0.1276,0.0257,0.4031,67.8
154,0.0,0.1264,135.8,0.1276,0.0258,0.4031,68.2
155,0.91,0.5972,136.1,0.1276,0.026,0.4031,68.6
156,4.3,0.8583,137.3,0.2329,0.0263,0.7359,69.3
157,7.09,0.6903,139.3,0.2897,0.0266,0.9156,70.2
158,9.27,0.5069,141.8,0.2976,0.027,0.9404,71.2
159,10.74,0.3569,144.8,0.2786,0.0273,0.8803,72.0
160,11.84,0.3111,148.1,0.2811,0.0276,0.8882,72.9
161,12.98,0.2347,151.7,0.2689,0.028,0.8499,73.8
162,13.53,-0.5764,155.5,0.1239,0.0281,0.3914,74.2
163,8.83,-1.1403,157.9,0.1062,0.0282,0.3357,74.5
164,5.32,-0.7264,159.4,0.0968,0.0284,0.3058,74.8
165,3.6,-0.4708,160.4,0.0926,0.0285,0.2926,75.1
166,1.93,-0.4583,160.9,0.0899,0.0286,0.2842,75.4
167,0.3,-0.2681,161.0,0.1276,0.0287,0.4031,75.8
168,0.0,-0.0222,161.0,0.1276,0.0289,0.4031,76.2
169,0.14,1.2694,161.1,0.1276,0.029,0.4031,76.6
170,9.14,2.3111,163.6,0.8471,0.03,2.677,79.3
171,16.78,1.5194,168.3,1.0456,0.0313,3.3042,82.6
172,20.08,1.1125,173.8,0.9886,0.0325,3.124,85.7
173,24.79,1.5764,180.7,1.4929,0.0343,4.7176,90.4
174,31.43,1.3278,189.5,1.5986,0.0362,5.0516,95.5
175,34.35,0.4861,199.0,0.8907,0.0373,2.8147,98.3
176,34.93,0.0194,208.7,0.3602,0.0377,1.1382,99.4
177,34.49,-0.25,218.3,0.0512,0.0377,0.1617,99.6
178,33.13,-0.9333,227.5,0.0502,0.0378,0.1586,99.8
179,27.77,-1.5806,235.2,0.0473,0.0379,0.1495,99.9
180,21.75,-1.7708,241.2,0.0499,0.0379,0.1577,100.1
181,15.02,-1.7903,245.4,0.0433,0.038,0.1368,100.2
182,8.86,-1.6778,247.9,0.1063,0.0381,0.336,100.5
183,2.94,-1.0153,248.7,0.091,0.0382,0.2876,100.8
184,1.55,-0.2681,249.1,0.0899,0.0383,0.2842,101.1
185,1.01,0.0014,249.4,0.0935,0.0384,0.2954,101.4
186,1.56,0.3806,249.8,0.1152,0.0386,0.3641,101.8
187,3.75,1.3153,250.9,0.2712,0.0389,0.8571,102.6
188,11.03,1.9333,253.9,0.8667,0.0399,2.7389,105.4
189,17.67,1.7833,258.8,1.2266,0.0414,3.8759,109.2
190,23.87,1.3333,265.5,1.2856,0.0429,4.0626,113.3
191,27.27,0.8653,273.0,1.0479,0.0442,3.3115,116.6
192,30.1,1.1389,281.4,1.3744,0.0458,4.343,121.0
193,35.47,1.1819,291.3,1.6423,0.0478,5.1896,126.1
194,38.61,0.2792,302.0,0.7338,0.0487,2.3189,128.5
195,37.48,-0.3639,312.4,0.0534,0.0487,0.1687,128.6
196,35.99,-0.4486,322.4,0.0523,0.0488,0.1652,128.8
197,34.25,-0.5986,331.9,0.051,0.0489,0.1612,129.0
198,31.68,-0.7292,340.7,0.0493,0.0489,0.1558,129.1
199,29.0,-0.525,348.8,0.0479,0.049,0.1515,129.3
200,27.9,-0.2917,356.5,0.0474,0.049,0.1498,129.4
201,26.9,-0.2181,364.0,0.0476,0.0491,0.1504,129.6
202,26.33,-0.0931,371.3,0.1853,0.0493,0.5857,130.1
203,26.23,0.0653,378.6,0.3248,0.0497,1.0264,131.2
204,26.8,0.0097,386.0,0.2763,0.05,0.8732,132.0
205,26.3,-0.2236,393.3,0.048,0.0501,0.1518,132.2
206,25.19,-0.3083,400.3,0.0488,0.0502,0.1542,132.4
207,24.08,-0.3042,407.0,0.0496,0.0502,0.1567,132.5
208,23.0,-0.15,413.4,0.1795,0.0504,0.5672,133.1
209,23.0,0.0722,419.8,0.3229,0.0508,1.0204,134.1
210,23.52,0.3833,426.3,0.5693,0.0515,1.7991,135.9
211,25.76,0.6569,433.5,0.8345,0.0525,2.637,138.5
212,28.25,0.7347,441.3,0.9698,0.0537,3.0644,141.6
213,31.05,0.7278,450.0,1.0471,0.0549,3.3088,144.9
214,33.49,0.6528,459.3,1.0475,0.0562,3.31,148.2
215,35.75,-0.0958,469.2,0.2316,0.0565,0.7318,148.9
216,32.8,-0.8542,478.3,0.0499,0.0565,0.1578,149.1
217,29.6,-0.6944,486.5,0.0482,0.0566,0.1525,149.3
218,27.8,-0.7139,494.2,0.0473,0.0566,0.1496,149.4
219,24.46,-1.0986,501.0,0.0493,0.0567,0.1558,149.6
220,19.89,-1.0083,506.6,0.048,0.0567,0.1516,149.7
221,17.2,-0.6806,511.3,0.0452,0.0568,0.1429,149.9
222,14.99,-0.4694,515.5,0.1325,0.057,0.4186,150.3
223,13.82,-0.3889,519.3,0.1256,0.0571,0.3968,150.7
224,12.19,-0.6111,522.7,0.1168,0.0572,0.3691,151.0
225,9.42,-0.85,525.4,0.1081,0.0574,0.3415,151.4
226,6.07,-1.0139,527.0,0.0986,0.0575,0.3115,151.7
227,2.12,-0.6458,527.6,0.0899,0.0576,0.2842,152.0
228,1.42,-0.0167,528.0,0.094,0.0577,0.2972,152.3
229,2.0,0.9583,528.6,0.1611,0.0579,0.509,152.8
230,8.32,1.6125,530.9,0.5833,0.0586,1.8432,154.6
231,13.61,1.0569,534.7,0.6551,0.0594,2.07,156.7
232,15.93,0.6431,539.1,0.539,0.06,1.7034,158.4
233,18.24,0.6389,544.2,0.61,0.0608,1.9277,160.3
234,20.53,-0.2792,549.9,0.0486,0.0608,0.1537,160.5
235,16.23,-1.4306,554.4,0.0444,0.0609,0.1402,160.6
236,10.23,-1.4042,557.2,0.1106,0.061,0.3496,161.0
237,6.12,-0.9514,558.9,0.0987,0.0611,0.3119,161.3
238,3.38,-0.1472,559.9,0.0921,0.0612,0.291,161.6
239,5.06,0.4958,561.3,0.1977,0.0615,0.6249,162.2
240,6.95,0.5625,563.2,0.2559,0.0618,0.8087,163.0
241,9.11,0.0889,565.7,0.1662,0.062,0.525,163.5
242,7.59,-0.7792,567.8,0.1023,0.0621,0.3234,163.9
243,3.5,-0.4306,568.8,0.0924,0.0622,0.2919,164.2
244,4.49,0.4333,570.0,0.1755,0.0624,0.5546,164.7
245,6.62,1.0931,571.9,0.3654,0.0629,1.1548,165.9
246,12.36,1.3917,575.3,0.7377,0.0637,2.3311,168.2
247,16.64,0.8361,579.9,0.669,0.0645,2.1142,170.3
248,18.38,0.5861,585.0,0.5821,0.0652,1.8394,172.1
249,20.86,0.7444,590.8,0.7691,0.0662,2.4305,174.6
250,23.74,0.5819,597.4,0.7302,0.067,2.3074,176.9
251,25.05,0.2431,604.4,0.4713,0.0676,1.4893,178.4
252,25.49,-0.3264,611.5,0.0486,0.0677,0.1535,178.5
253,22.7,-0.5361,617.8,0.0505,0.0677,0.1597,178.7
254,21.63,0.0792,623.8,0.3148,0.0681,0.9947,179.7
255,23.27,0.5375,630.3,0.6864,0.0689,2.169,181.9
256,25.5,0.6875,637.3,0.8548,0.0699,2.7013,184.6
257,28.22,0.5944,645.2,0.8361,0.0709,2.6421,187.2
258,29.78,0.3694,653.4,0.656,0.0717,2.073,189.3
259,30.88,0.4806,662.0,0.7942,0.0727,2.5097,191.8
260,33.24,0.5722,671.3,0.9566,0.0738,3.023,194.8
261,35.0,0.2444,681.0,0.6249,0.0746,1.9747,196.8
262,35.0,0.0764,690.7,0.4278,0.0751,1.3518,198.1
263,35.55,0.2264,700.6,0.6139,0.0758,1.94,200.1
264,36.63,0.25,710.8,0.6631,0.0766,2.0953,202.2
265,37.35,0.1736,721.1,0.5816,0.0773,1.8377,204.0
266,37.88,0.1528,731.6,0.5621,0.078,1.7764,205.8
267,38.45,0.1569,742.3,0.5739,0.0787,1.8134,207.6
268,39.01,0.1583,753.2,0.5821,0.0794,1.8393,209.4
269,39.59,0.1819,764.2,0.6201,0.0801,1.9594,211.4
270,40.32,0.2597,775.4,0.7342,0.081,2.3202,213.7
271,41.46,0.3222,786.9,0.8384,0.082,2.6494,216.4
272,42.64,0.3306,798.7,0.8691,0.083,2.7465,219.1
273,43.84,0.1236,810.9,0.5713,0.0837,1.8053,220.9
274,43.53,-0.1319,823.0,0.199,0.084,0.6288,221.5
275,42.89,-0.5653,834.9,0.0523,0.084,0.1651,221.7
276,39.46,-0.9958,845.9,0.0532,0.0841,0.1683,221.9
277,35.72,-1.1431,855.8,0.0521,0.0841,0.1646,222.0
278,31.23,-1.4347,864.5,0.0491,0.0842,0.1551,222.2
279,25.39,-1.8069,871.5,0.0487,0.0843,0.1538,222.3
280,18.22,-1.7417,876.6,0.0462,0.0843,0.1461,222.5
281,12.85,-1.4347,880.1,0.1198,0.0845,0.3787,222.9
282,7.89,-1.2097,882.3,0.1033,0.0846,0.3264,223.2
283,4.14,-0.9708,883.5,0.0939,0.0847,0.2968,223.5
284,0.9,-0.5306,883.7,0.1276,0.0849,0.4031,223.9
285,0.32,-0.125,883.8,0.1276,0.085,0.4031,224.3
286,0.0,-0.0444,883.8,0.1276,0.0852,0.4031,224.7
287,0.0,0.0,883.8,0.1276,0.0853,0.4031,225.1
288,0.0,0.0,883.8,0.1276,0.0855,0.4031,225.5
289,0.0,0.0,883.8,0.1276,0.0856,0.4031,225.9
290,0.0,0.0,883.8,0.1276,0.0858,0.4031,226.3
291,0.0,0.0,883.8,0.1276,0.0859,0.4031,226.7
292,0.0,0.0,883.8,0.1276,0.0861,0.4031,227.1
293,0.0,0.0,883.8,0.1276,0.0862,0.4031,227.5
294,0.0,0.0,883.8,0.1276,0.0864,0.4031,227.9
295,0.0,0.0,883.8,0.1276,0.0865,0.4031,228.3
296,0.0,0.0,883.8,0.1276,0.0867,0.4031,228.7
297,0.0,0.0,883.8,0.1276,0.0868,0.4031,229.1
298,0.0,0.0,883.8,0.1276,0.087,0.4031,229.5
299,0.0,0.0,883.8,0.1276,0.0871,0.4031,229.9
300,0.0,0.0,883.8,0.1276,0.0873,0.4031,230.3
301,0.0,0.0,883.8,0.1276,0.0875,0.4031,230.7
302,0.0,0.0,883.8,0.1276,0.0876,0.4031,231.2
303,0.0,0.0,883.8,0.1276,0.0878,0.4031,231.6
304,0.0,0.0,883.8,0.1276,0.0879,0.4031,232.0
305,0.0,0.0,883.8,0.1276,0.0881,0.4031,232.4
306,0.0,0.0,883.8,0.1276,0.0882,0.4031,232.8
307,0.0,0.0,883.8,0.1276,0.0884,0.4031,233.2
308,0.0,0.0,883.8,0.1276,0.0885,0.4031,233.6
309,0.0,0.0,883.8,0.1276,0.0887,0.4031,234.0
310,0.0,0.0,883.8,0.1276,0.0888,0.4031,234.4
311,0.0,0.0,883.8,0.1276,0.089,0.4031,234.8
312,0.0,0.0,883.8,0.1276,0.0891,0.4031,235.2
313,0.0,0.0,883.8,0.1276,0.0893,0.4031,235.6
314,0.0,0.0,883.8,0.1276,0.0894,0.4031,236.0
315,0.0,0.0,883.8,0.1276,0.0896,0.4031,236.4
316,0.0,0.0,883.8,0.1276,0.0897,0.4031,236.8
317,0.0,0.0,883.8,0.1276,0.0899,0.4031,237.2
318,0.0,0.0,883.8,0.1276,0.09,0.4031,237.6
319,0.0,0.0,883.8,0.1276,0.0902,0.4031,238.0
320,0.0,0.0,883.8,0.1276,0.0904,0.4031,238.4
321,0.0,0.0,883.8,0.1276,0.0905,0.4031,238.8
322,0.0,0.0,883.8,0.1276,0.0907,0.4031,239.2
323,0.0,0.0,883.8,0.1276,0.0908,0.4031,239.6
324,0.0,0.0,883.8,0.1276,0.091,0.4031,240.0
325,0.0,0.0,883.8,0.1276,0.0911,0.4031,240.4
326,0.0,0.575,883.8,0.1276,0.0913,0.4031,240.8
327,4.14,1.4639,885.0,0.3113,0.0916,0.9838,241.8
328,10.54,1.2722,887.9,0.5981,0.0924,1.89,243.7
329,13.3,0.6167,891.6,0.4448,0.0929,1.4056,245.1
330,14.98,0.8472,895.8,0.6117,0.0936,1.933,247.0
331,19.4,1.2167,901.2,1.018,0.0948,3.2169,250.3
332,23.74,1.15,907.7,1.156,0.0962,3.653,253.9
333,27.68,0.9361,915.4,1.1156,0.0976,3.5253,257.4
334,30.48,0.5486,923.9,0.8538,0.0986,2.698,260.1
335,31.63,0.2111,932.7,0.5273,0.0992,1.6663,261.8
336,32.0,0.0514,941.6,0.362,0.0997,1.1438,262.9
337,32.0,-0.1361,950.5,0.1737,0.0999,0.5489,263.5
338,31.02,-0.2639,959.1,0.049,0.0999,0.1547,263.6
339,30.1,0.0292,967.4,0.3195,0.1003,1.0096,264.7
340,31.23,0.2889,976.1,0.6023,0.101,1.9034,266.6
341,32.18,0.2069,985.1,0.5316,0.1017,1.68,268.2
342,32.72,0.0333,994.1,0.3502,0.1021,1.1067,269.3
343,32.42,-0.2056,1003.2,0.0497,0.1021,0.157,269.5
344,31.24,-0.3806,1011.8,0.0491,0.1022,0.1551,269.7
345,29.68,-0.4472,1020.1,0.0483,0.1023,0.1526,269.8
346,28.02,-0.2333,1027.9,0.0474,0.1023,0.1499,270.0
347,28.0,0.0167,1035.6,0.2877,0.1027,0.9091,270.9
348,28.14,0.0958,1043.5,0.3636,0.1031,1.149,272.0
349,28.69,0.1903,1051.4,0.4609,0.1036,1.4563,273.5
350,29.51,0.275,1059.6,0.5569,0.1043,1.7598,275.2
351,30.67,0.3208,1068.1,0.6248,0.1051,1.9744,277.2
352,31.82,0.3167,1077.0,0.6429,0.1058,2.0316,279.2
353,32.95,0.1639,1086.1,0.4971,0.1064,1.5708,280.8
354,33.0,-0.0069,1095.3,0.309,0.1068,0.9763,281.8
355,32.9,-0.0958,1104.4,0.2099,0.107,0.6633,282.5
356,32.31,-0.125,1113.4,0.1748,0.1073,0.5522,283.0
357,32.0,-0.0431,1122.3,0.2607,0.1076,0.8237,283.8
358,32.0,0.1264,1131.2,0.4424,0.1081,1.3979,285.2
359,32.91,0.2778,1140.3,0.622,0.1088,1.9657,287.2
360,34.0,0.1514,1149.8,0.4998,0.1094,1.5795,288.8
361,34.0,0.0153,1159.2,0.3447,0.1099,1.0894,289.9
362,34.11,0.0917,1168.7,0.4333,0.1104,1.3693,291.2
363,34.66,0.1542,1178.3,0.5136,0.111,1.6228,292.9
364,35.22,0.1542,1188.1,0.5226,0.1116,1.6513,294.5
365,35.77,0.1944,1198.0,0.5797,0.1123,1.8319,296.3
366,36.62,0.2653,1208.2,0.6816,0.1131,2.1539,298.5
367,37.68,0.0875,1218.7,0.4775,0.1137,1.5089,300.0
368,37.25,-0.2111,1229.0,0.0532,0.1138,0.1681,300.2
369,36.16,-0.2417,1239.1,0.0524,0.1138,0.1656,300.3
370,35.51,-0.1708,1248.9,0.1901,0.114,0.6008,300.9
371,34.93,-0.1583,1258.6,0.1873,0.1143,0.5919,301.5
372,34.37,-0.2139,1268.2,0.0511,0.1143,0.1614,301.7
373,33.39,-0.3833,1277.5,0.0504,0.1144,0.1592,301.8
374,31.61,-0.4958,1286.2,0.0493,0.1145,0.1557,302.0
375,29.82,-0.4972,1294.5,0.0484,0.1145,0.1528,302.2
376,28.03,-0.5653,1302.3,0.0475,0.1146,0.15,302.3
377,25.75,-0.7222,1309.5,0.0484,0.1146,0.153,302.5
378,22.83,-0.8097,1315.8,0.0504,0.1147,0.1594,302.6
379,19.92,-0.6069,1321.3,0.048,0.1147,0.1517,302.8
380,18.46,-0.3111,1326.5,0.0465,0.1148,0.1469,302.9
381,17.68,-0.2306,1331.4,0.0457,0.1149,0.1444,303.1
382,16.8,-0.3278,1336.0,0.0449,0.1149,0.1418,303.2
383,15.32,-0.4111,1340.3,0.0436,0.115,0.1377,303.3
384,13.84,-0.3444,1344.1,0.1257,0.1151,0.3972,303.7
385,12.84,-0.1917,1347.7,0.1198,0.1153,0.3785,304.1
386,12.46,-0.1056,1351.2,0.1178,0.1154,0.3723,304.5
387,12.08,0.0861,1354.5,0.1941,0.1156,0.6135,305.1
388,13.08,0.3292,1358.2,0.3121,0.116,0.9862,306.1
389,14.45,0.2667,1362.2,0.3103,0.1164,0.9806,307.1
390,15.0,0.0764,1366.3,0.225,0.1166,0.7109,307.8
391,15.0,-0.0639,1370.5,0.1544,0.1168,0.4881,308.3
392,14.54,-0.1486,1374.5,0.1298,0.117,0.4102,308.7
393,13.93,-0.1653,1378.4,0.1262,0.1171,0.3988,309.1
394,13.35,-0.1292,1382.1,0.1228,0.1173,0.388,309.5
395,13.0,-0.0486,1385.7,0.1459,0.1175,0.4609,309.9
396,13.0,-0.45,1389.3,0.1207,0.1176,0.3815,310.3
397,9.76,-1.0611,1392.1,0.1092,0.1177,0.3449,310.6
398,5.36,-0.5875,1393.5,0.0969,0.1178,0.3061,311.0
399,5.53,0.1333,1395.1,0.1412,0.118,0.4461,311.4
400,6.32,0.3319,1396.8,0.1914,0.1182,0.605,312.0
401,7.92,0.4931,1399.0,0.2619,0.1186,0.8275,312.8
402,9.87,0.6472,1401.8,0.3583,0.119,1.1321,314.0
403,12.58,0.6111,1405.3,0.4206,0.1195,1.3291,315.3
