# Serie EXTRAPOLATA - Opel Astra H GTC 1.6i 16V (Z16XEP) pe ciclul R_DN3 — mixt (Constanța–Murfatlar–retur)
# Ciclul v(t) este masurat; consumul si CO2 sunt calculate cu modelul Willans calibrat pe masuratorile proprii ale vehiculului.
# Incertitudine estimata +/-10% (+/-15% peste 90 km/h pentru vehiculul MAS, in afara domeniului de calibrare).
t_s,v_kmh,a_ms2,dist_cum_m,debit_comb_g_s,consum_cum_l,CO2_g_s,CO2_cum_g
0,5.0,1.3101,1.4,0.4279,0.0006,1.3564,1.4
1,9.72,1.4697,4.1,0.633,0.0014,2.0067,3.4
2,15.58,1.4113,8.4,0.8462,0.0026,2.6826,6.0
3,19.88,1.3546,13.9,1.0116,0.0039,3.2068,9.3
4,25.33,1.3206,21.0,1.183,0.0055,3.7501,13.0
5,29.39,1.1691,29.1,1.2108,0.0071,3.8382,16.8
6,33.75,1.2998,38.5,1.4393,0.0091,4.5626,21.4
7,38.74,1.2862,49.3,1.6117,0.0112,5.1092,26.5
8,43.01,1.2266,61.2,1.7127,0.0135,5.4293,31.9
9,47.58,0.8315,74.4,1.4613,0.0155,4.6322,36.6
10,49.0,0.1979,88.1,0.8411,0.0166,2.6663,39.2
11,49.0,0.1881,101.7,0.8304,0.0177,2.6324,41.9
12,50.35,0.2394,115.6,0.9086,0.0189,2.8802,44.8
13,50.72,-0.0493,129.7,0.5868,0.0197,1.8602,46.6
14,50.0,-0.1005,143.6,0.5223,0.0204,1.6556,48.3
15,50.0,0.0078,157.5,0.6436,0.0213,2.0401,50.3
16,50.06,0.1389,171.4,0.7911,0.0224,2.5077,52.8
17,51.0,0.1663,185.6,0.8356,0.0235,2.6488,55.5
18,51.25,0.1389,199.8,0.8079,0.0246,2.5611,58.0
19,52.0,0.0671,214.3,0.735,0.0256,2.33,60.4
20,51.74,-0.1389,228.6,0.4931,0.0262,1.563,61.9
21,51.0,-0.0644,242.8,0.5722,0.027,1.8139,63.7
22,51.27,0.0934,257.0,0.756,0.028,2.3966,66.1
23,51.67,-0.0323,271.4,0.6158,0.0288,1.9522,68.1
24,51.04,0.0392,285.6,0.691,0.0298,2.1904,70.3
25,51.95,0.0152,300.0,0.674,0.0307,2.1366,72.4
26,51.15,-0.0542,314.2,0.5854,0.0314,1.8556,74.3
27,51.56,0.0252,328.5,0.681,0.0324,2.1589,76.4
28,51.33,0.0604,342.8,0.7189,0.0333,2.2788,78.7
29,52.0,0.093,357.2,0.7651,0.0344,2.4255,81.1
30,52.0,0.0,371.7,0.6569,0.0352,2.0823,83.2
31,52.0,0.0,386.1,0.6569,0.0361,2.0823,85.3
32,52.0,0.0,400.6,0.6569,0.037,2.0823,87.4
33,52.0,0.0,415.0,0.6569,0.0379,2.0823,89.5
34,52.0,0.0,429.5,0.6569,0.0388,2.0823,91.5
35,52.0,-0.0324,443.9,0.6192,0.0396,1.9627,93.5
36,51.77,-0.0899,458.3,0.5501,0.0403,1.7437,95.2
37,51.35,0.0324,472.6,0.6869,0.0413,2.1775,97.4
38,52.0,0.0899,487.0,0.7615,0.0423,2.4141,99.8
39,52.0,0.0,501.4,0.6569,0.0432,2.0823,101.9
40,52.0,-0.0207,515.9,0.6327,0.044,2.0057,103.9
41,51.85,-0.1389,530.3,0.494,0.0447,1.566,105.5
42,51.0,-0.1181,544.5,0.5109,0.0454,1.6195,107.1
43,51.0,0.0,558.6,0.6458,0.0462,2.0471,109.2
44,51.0,0.0368,572.8,0.6877,0.0471,2.1801,111.3
45,51.26,0.075,587.0,0.7348,0.0481,2.3292,113.7
46,51.54,-0.0368,601.4,0.6093,0.0489,1.9316,115.6
47,51.0,-0.0287,615.5,0.613,0.0498,1.9431,117.5
48,51.33,0.1389,629.8,0.809,0.0509,2.5647,120.1
49,52.0,0.047,644.2,0.7116,0.0518,2.2557,122.4
50,51.67,-0.1389,658.6,0.4926,0.0525,1.5614,123.9
51,51.0,-0.0612,672.7,0.5759,0.0532,1.8255,125.7
52,51.23,0.1155,687.0,0.7808,0.0543,2.4752,128.2
53,51.83,-0.0903,701.4,0.5502,0.055,1.7443,130.0
54,50.58,0.0055,715.4,0.6474,0.0559,2.0522,132.0
55,51.87,0.0582,729.8,0.723,0.0569,2.292,134.3
56,51.0,-0.121,744.0,0.5076,0.0576,1.609,135.9
57,51.0,-0.0043,758.2,0.6409,0.0584,2.0315,138.0
58,50.97,-0.102,772.3,0.529,0.0591,1.6769,139.6
59,50.27,-0.0391,786.3,0.5937,0.0599,1.8821,141.5
60,50.69,-0.0186,800.4,0.6212,0.0608,1.9691,143.5
61,50.13,0.0434,814.3,0.6849,0.0617,2.1713,145.7
62,51.0,0.1207,828.5,0.7836,0.0627,2.4839,148.1
63,51.0,0.0,842.6,0.6458,0.0636,2.0471,150.2
64,51.0,-1.3169,856.8,0.1605,0.0638,0.5087,150.7
65,41.52,-2.2856,868.3,0.159,0.064,0.5039,151.2
66,34.54,-2.026,877.9,0.1519,0.0642,0.4816,151.7
67,26.93,-1.9422,885.4,0.1467,0.0644,0.4651,152.1
68,20.56,-1.8822,891.1,0.1469,0.0646,0.4656,152.6
69,13.38,-1.6775,894.8,0.2995,0.065,0.9495,153.6
70,8.48,-1.1679,897.2,0.2894,0.0654,0.9175,154.5
71,4.97,-0.8144,898.6,0.2694,0.0658,0.8541,155.3
72,2.62,-0.5514,899.3,0.2516,0.0661,0.7977,156.1
73,1.0,-0.2643,899.6,0.1552,0.0663,0.492,156.6
74,0.72,-0.1389,899.8,0.1552,0.0665,0.492,157.1
75,0.0,-0.0993,899.8,0.1552,0.0667,0.492,157.6
76,0.0,0.0401,899.8,0.1552,0.0669,0.492,158.1
77,0.29,0.1165,899.8,0.1552,0.0672,0.492,158.6
78,0.84,-0.0051,900.1,0.1552,0.0674,0.492,159.1
79,0.25,-0.0117,900.1,0.1552,0.0676,0.492,159.6
80,0.75,-0.035,900.4,0.1552,0.0678,0.492,160.1
81,0.0,-0.1047,900.4,0.1552,0.068,0.492,160.6
82,0.0,0.0318,900.4,0.1552,0.0682,0.492,161.0
83,0.23,0.0958,900.4,0.1552,0.0684,0.492,161.5
84,0.69,-0.0318,900.6,0.1552,0.0686,0.492,162.0
85,0.0,-0.0958,900.6,0.1552,0.0688,0.492,162.5
86,0.0,0.0,900.6,0.1552,0.069,0.492,163.0
87,0.0,0.0,900.6,0.1552,0.0692,0.492,163.5
88,0.0,0.0,900.6,0.1552,0.0694,0.492,164.0
89,0.0,0.0,900.6,0.1552,0.0697,0.492,164.5
90,0.0,0.0033,900.6,0.1552,0.0699,0.492,165.0
91,0.02,0.0958,900.6,0.1552,0.0701,0.492,165.5
92,0.69,-0.0033,900.8,0.1552,0.0703,0.492,166.0
93,0.0,-0.0511,900.8,0.1552,0.0705,0.492,166.5
94,0.32,0.1119,900.9,0.1552,0.0707,0.492,167.0
95,0.81,-0.0447,901.1,0.1552,0.0709,0.492,167.4
96,0.0,-0.1119,901.1,0.1552,0.0711,0.492,167.9
97,0.0,0.0,901.1,0.1552,0.0713,0.492,168.4
98,0.0,0.0,901.1,0.1552,0.0715,0.492,168.9
99,0.0,0.0,901.1,0.1552,0.0717,0.492,169.4
100,0.0,0.0,901.1,0.1552,0.0719,0.492,169.9
101,0.0,0.0,901.1,0.1552,0.0722,0.492,170.4
102,0.0,0.0,901.1,0.1552,0.0724,0.492,170.9
103,0.0,0.0,901.1,0.1552,0.0726,0.492,171.4
104,0.0,0.0114,901.1,0.1552,0.0728,0.492,171.9
105,0.08,0.133,901.1,0.1552,0.073,0.492,172.4
106,0.96,-0.0114,901.4,0.1552,0.0732,0.492,172.9
107,0.0,0.0742,901.4,0.1552,0.0734,0.492,173.3
108,1.49,0.7909,901.8,0.2808,0.0738,0.89,174.2
109,5.69,1.2087,903.4,0.4422,0.0744,1.4018,175.6
110,10.19,1.4185,906.2,0.6387,0.0752,2.0246,177.7
111,15.91,1.4797,910.7,0.8842,0.0764,2.8031,180.5
112,20.85,1.2931,916.5,1.0268,0.0778,3.2551,183.7
113,25.22,1.2736,923.5,1.1566,0.0793,3.6665,187.4
114,30.02,1.2525,931.8,1.2807,0.0811,4.0597,191.4
115,34.24,0.9559,941.3,1.222,0.0827,3.8737,195.3
116,36.9,1.3208,951.6,1.57,0.0848,4.977,200.3
117,43.75,1.4231,963.7,1.904,0.0874,6.0356,206.3
118,47.15,0.5908,976.8,1.2259,0.089,3.8862,210.2
119,48.0,0.16,990.1,0.7854,0.0901,2.4896,212.7
120,48.3,0.1603,1003.6,0.7899,0.0911,2.5039,215.2
121,49.15,0.236,1017.2,0.8853,0.0923,2.8065,218.0
122,50.0,0.023,1031.1,0.6605,0.0932,2.0939,220.1
123,49.32,0.0001,1044.8,0.6276,0.094,1.9895,222.1
124,50.0,0.0945,1058.7,0.7406,0.095,2.3479,224.5
125,50.0,-0.0121,1072.6,0.6212,0.0959,1.9693,226.4
126,49.91,-0.2778,1086.4,0.1597,0.0961,0.5064,226.9
127,48.0,-0.2426,1099.8,0.1584,0.0963,0.5022,227.4
128,48.17,0.1389,1113.2,0.7649,0.0973,2.4248,229.9
129,49.0,0.1258,1126.8,0.762,0.0984,2.4157,232.3
130,49.07,0.1837,1140.4,0.8266,0.0995,2.6203,234.9
131,50.32,0.224,1154.4,0.8907,0.1007,2.8236,237.7
132,50.69,-0.0448,1168.5,0.5915,0.1014,1.875,239.6
133,50.0,-0.0952,1182.3,0.5283,0.1022,1.6747,241.3
134,50.0,0.0,1196.2,0.6348,0.103,2.0124,243.3
135,50.0,0.0,1210.1,0.6348,0.1039,2.0124,245.3
136,50.0,0.0,1224.0,0.6348,0.1047,2.0124,247.3
137,50.0,0.0,1237.9,0.6348,0.1056,2.0124,249.3
138,50.0,0.0,1251.8,0.6348,0.1064,2.0124,251.3
139,50.0,0.0,1265.7,0.6348,0.1073,2.0124,253.3
140,50.0,0.0,1279.6,0.6348,0.1081,2.0124,255.4
141,50.0,0.0,1293.5,0.6348,0.109,2.0124,257.4
142,50.0,0.0,1307.3,0.6348,0.1098,2.0124,259.4
143,50.0,0.0,1321.2,0.6348,0.1107,2.0124,261.4
144,50.0,0.0241,1335.1,0.6618,0.1116,2.098,263.5
145,50.17,0.1682,1349.1,0.8256,0.1127,2.6173,266.1
146,51.21,0.248,1363.3,0.9324,0.1139,2.9558,269.1
147,51.96,0.0631,1377.7,0.7298,0.1149,2.3135,271.4
148,51.67,-0.1333,1392.1,0.499,0.1156,1.5818,273.0
149,51.0,-0.0924,1406.2,0.5403,0.1163,1.7127,274.7
150,51.0,0.0,1420.4,0.6458,0.1172,2.0471,276.7
151,51.0,0.0,1434.6,0.6458,0.118,2.0471,278.8
152,51.0,0.0,1448.7,0.6458,0.1189,2.0471,280.8
153,51.0,-0.0034,1462.9,0.6419,0.1198,2.0347,282.8
154,50.98,-0.1368,1477.1,0.4893,0.1204,1.5512,284.4
155,50.01,0.0034,1491.0,0.6388,0.1213,2.025,286.4
156,51.0,0.1368,1505.1,0.802,0.1224,2.5423,289.0
157,51.0,0.0,1519.3,0.6458,0.1232,2.0471,291.0
158,51.0,0.0,1533.5,0.6458,0.1241,2.0471,293.1
159,51.0,0.0,1547.6,0.6458,0.125,2.0471,295.1
160,51.0,0.0,1561.8,0.6458,0.1258,2.0471,297.1
161,51.0,0.0,1576.0,0.6458,0.1267,2.0471,299.2
162,51.0,0.0,1590.1,0.6458,0.1276,2.0471,301.2
163,51.0,0.0,1604.3,0.6458,0.1284,2.0471,303.3
164,51.0,0.0289,1618.5,0.6788,0.1293,2.1517,305.4
165,51.21,0.1325,1632.7,0.8,0.1304,2.5359,308.0
166,51.95,0.025,1647.1,0.6854,0.1313,2.1728,310.2
167,51.39,-0.0265,1661.4,0.6196,0.1322,1.964,312.1
168,51.76,-0.0539,1675.8,0.5918,0.133,1.8759,314.0
169,51.0,-0.106,1689.9,0.5248,0.1337,1.6635,315.7
170,51.0,0.0,1704.1,0.6458,0.1345,2.0471,317.7
171,51.0,0.0,1718.3,0.6458,0.1354,2.0471,319.7
172,51.0,0.0,1732.4,0.6458,0.1363,2.0471,321.8
173,51.0,0.0,1746.6,0.6458,0.1371,2.0471,323.8
174,51.0,0.0,1760.8,0.6458,0.138,2.0471,325.9
175,51.0,0.1389,1774.9,0.8043,0.1391,2.5497,328.4
176,52.0,0.0231,1789.4,0.6838,0.14,2.1676,330.6
177,51.17,-1.1796,1803.6,0.1606,0.1402,0.5091,331.1
178,43.51,-1.9544,1815.7,0.1596,0.1404,0.5058,331.6
179,37.09,-2.0411,1826.0,0.1545,0.1406,0.4899,332.1
180,28.81,-2.1159,1834.0,0.1472,0.1408,0.4666,332.6
181,21.86,-1.8125,1840.1,0.1492,0.141,0.473,333.1
182,15.76,-1.4752,1844.4,0.3175,0.1415,1.0064,334.1
183,11.24,-1.2445,1847.6,0.2918,0.1418,0.925,335.0
184,6.8,-1.0301,1849.4,0.2833,0.1422,0.8981,335.9
185,3.82,-0.672,1850.5,0.2607,0.1426,0.8266,336.7
186,1.96,-0.5309,1851.0,0.2509,0.1429,0.7954,337.5
187,0.0,-0.2726,1851.0,0.1552,0.1431,0.492,338.0
188,0.0,0.0265,1851.0,0.1552,0.1433,0.492,338.5
189,0.19,0.1389,1851.1,0.1552,0.1435,0.492,339.0
190,1.0,0.1124,1851.4,0.1552,0.1437,0.492,339.5
191,1.0,-0.0864,1851.7,0.1552,0.144,0.492,340.0
192,0.38,-0.037,1851.8,0.1552,0.1442,0.492,340.5
193,0.73,-0.0524,1852.0,0.1552,0.1444,0.492,340.9
194,0.0,-0.1019,1852.0,0.1552,0.1446,0.492,341.4
195,0.0,0.0,1852.0,0.1552,0.1448,0.492,341.9
196,0.0,0.0,1852.0,0.1552,0.145,0.492,342.4
197,0.0,0.0,1852.0,0.1552,0.1452,0.492,342.9
198,0.0,0.0,1852.0,0.1552,0.1454,0.492,343.4
199,0.0,0.0,1852.0,0.1552,0.1456,0.492,343.9
200,0.0,0.0,1852.0,0.1552,0.1458,0.492,344.4
201,0.0,0.0,1852.0,0.1552,0.146,0.492,344.9
202,0.0,0.0,1852.0,0.1552,0.1462,0.492,345.4
203,0.0,0.0403,1852.0,0.1552,0.1465,0.492,345.9
204,0.29,0.1049,1852.0,0.1552,0.1467,0.492,346.4
205,0.76,-0.0403,1852.3,0.1552,0.1469,0.492,346.9
206,0.0,-0.1049,1852.3,0.1552,0.1471,0.492,347.3
207,0.0,0.0,1852.3,0.1552,0.1473,0.492,347.8
208,0.0,0.0299,1852.3,0.1552,0.1475,0.492,348.3
209,0.22,0.8244,1852.3,0.1552,0.1477,0.492,348.8
210,5.94,1.381,1854.0,0.474,0.1483,1.5026,350.3
211,10.16,1.3403,1856.8,0.6196,0.1492,1.9641,352.3
212,15.59,1.4432,1861.1,0.8575,0.1503,2.7184,355.0
213,20.55,1.2212,1866.8,0.9806,0.1516,3.1086,358.1
214,24.38,1.2299,1873.6,1.1149,0.1531,3.5344,361.6
215,29.4,1.3711,1881.8,1.3299,0.1549,4.2157,365.9
216,34.25,1.3453,1891.3,1.4886,0.1569,4.7187,370.6
217,39.09,1.0803,1902.1,1.4637,0.1589,4.6401,375.2
218,42.03,1.0023,1913.8,1.4941,0.1609,4.7362,380.0
219,46.31,0.7438,1926.7,1.3551,0.1627,4.2958,384.3
220,47.38,0.3577,1939.8,0.9871,0.164,3.1292,387.4
221,48.88,0.2695,1953.4,0.9177,0.1653,2.9092,390.3
222,49.32,-0.0975,1967.1,0.5198,0.166,1.6478,391.9
223,48.18,-0.0589,1980.5,0.5518,0.1667,1.7493,393.7
224,48.9,0.0581,1994.1,0.6866,0.1676,2.1765,395.9
225,48.6,0.1389,2007.6,0.7709,0.1687,2.4437,398.3
226,49.9,0.0967,2021.4,0.7417,0.1697,2.3513,400.7
227,49.29,0.0139,2035.1,0.6425,0.1705,2.0367,402.7
228,50.0,0.0536,2049.0,0.6948,0.1714,2.2024,404.9
229,49.68,-0.1339,2062.8,0.4825,0.1721,1.5294,406.4
230,49.04,-0.2308,2076.4,0.1591,0.1723,0.5045,406.9
231,48.02,-0.1439,2089.8,0.4589,0.1729,1.4548,408.4
232,48.0,-0.0026,2103.1,0.6106,0.1737,1.9357,410.3
233,48.0,0.0263,2116.4,0.6417,0.1746,2.0341,412.4
234,48.19,0.1389,2129.8,0.7652,0.1756,2.4258,414.8
235,49.0,0.1126,2143.4,0.7475,0.1766,2.3696,417.2
236,49.0,-0.052,2157.1,0.567,0.1774,1.7973,419.0
237,48.63,-0.0982,2170.6,0.5132,0.1781,1.6268,420.6
238,48.29,0.052,2184.0,0.6728,0.179,2.1327,422.7
239,49.0,0.0381,2197.6,0.6658,0.1799,2.1106,424.8
240,48.57,-0.0961,2211.1,0.5149,0.1806,1.6324,426.5
241,48.31,0.0601,2224.5,0.6816,0.1815,2.1608,428.6
242,49.0,0.1317,2238.1,0.7685,0.1825,2.4362,431.1
243,49.26,0.1007,2251.8,0.7378,0.1835,2.3387,433.4
244,49.72,-0.1745,2265.6,0.452,0.1841,1.433,434.8
245,48.0,-0.2395,2278.9,0.1584,0.1843,0.5022,435.3
246,48.0,0.0213,2292.3,0.6363,0.1852,2.0171,437.3
247,48.15,0.1034,2305.6,0.7265,0.1862,2.3031,439.6
248,48.74,0.0282,2319.2,0.6521,0.187,2.0672,441.7
249,48.36,0.0354,2332.6,0.6555,0.1879,2.0781,443.8
250,49.0,0.1197,2346.2,0.7553,0.1889,2.3943,446.2
251,49.22,0.1229,2359.9,0.7617,0.19,2.4147,448.6
252,49.88,-0.0763,2373.8,0.5483,0.1907,1.7382,450.3
253,48.67,-0.2178,2387.3,0.1589,0.1909,0.5037,450.8
254,48.32,0.046,2400.7,0.6665,0.1918,2.1127,453.0
255,49.0,0.0949,2414.3,0.7281,0.1928,2.3082,455.3
256,49.0,0.1389,2427.9,0.7764,0.1938,2.4611,457.7
257,50.0,0.1138,2441.8,0.7622,0.1948,2.4162,460.1
258,49.82,-0.1389,2455.7,0.478,0.1955,1.5152,461.7
259,49.0,-0.1559,2469.3,0.4531,0.1961,1.4363,463.1
260,48.7,-0.1335,2482.8,0.4753,0.1967,1.5067,464.6
261,48.04,0.1809,2496.1,0.8084,0.1978,2.5626,467.2
262,50.0,0.2724,2510.0,0.9397,0.1991,2.9788,470.1
263,50.0,0.0,2523.9,0.6348,0.1999,2.0124,472.2
264,50.0,-0.0535,2537.8,0.5749,0.2007,1.8224,474.0
265,49.61,-0.1389,2551.6,0.4764,0.2013,1.5101,475.5
266,49.0,-0.0405,2565.2,0.5796,0.2021,1.8374,477.3
267,49.32,0.1349,2578.9,0.7765,0.2032,2.4614,479.8
268,49.97,0.1102,2592.8,0.7578,0.2042,2.4022,482.2
269,50.12,0.0973,2606.7,0.7453,0.2052,2.3625,484.5
270,50.67,-0.0162,2620.8,0.6238,0.206,1.9775,486.5
271,50.0,-0.0934,2634.7,0.5303,0.2067,1.6811,488.2
272,50.0,0.0383,2648.6,0.6777,0.2076,2.1482,490.4
273,50.28,0.1389,2662.5,0.7941,0.2087,2.5174,492.9
274,51.0,0.1006,2676.7,0.7606,0.2097,2.4112,495.3
275,51.0,0.0,2690.8,0.6458,0.2106,2.0471,497.3
276,51.0,0.0,2705.0,0.6458,0.2115,2.0471,499.4
277,51.0,0.0,2719.2,0.6458,0.2123,2.0471,501.4
278,51.0,0.0,2733.3,0.6458,0.2132,2.0471,503.5
279,51.0,0.0153,2747.5,0.6633,0.2141,2.1025,505.6
280,51.11,0.1091,2761.7,0.7718,0.2151,2.4465,508.0
281,51.79,-0.069,2776.1,0.5745,0.2159,1.821,509.8
282,50.61,-0.248,2790.2,0.1602,0.2161,0.5079,510.3
283,50.0,-0.0739,2804.0,0.5522,0.2168,1.7503,512.1
284,50.08,0.1389,2818.0,0.7914,0.2179,2.5088,514.6
285,51.0,0.1496,2832.1,0.8166,0.219,2.5885,517.2
286,51.16,-0.3393,2846.3,0.1606,0.2192,0.5091,517.7
287,48.56,-1.4287,2859.8,0.1588,0.2194,0.5034,518.2
288,40.87,-1.9712,2871.2,0.1583,0.2196,0.5018,518.7
289,34.36,-2.0688,2880.7,0.1517,0.2198,0.481,519.2
290,25.98,-2.3604,2887.9,0.1475,0.22,0.4675,519.7
291,17.37,-2.1043,2892.8,0.3296,0.2205,1.0448,520.7
292,10.83,-1.4824,2895.8,0.2915,0.2209,0.9239,521.6
293,6.7,-0.9654,2897.6,0.2825,0.2213,0.8956,522.5
294,3.87,-0.669,2898.7,0.2611,0.2216,0.8278,523.4
295,1.88,-0.5381,2899.2,0.2509,0.2219,0.7954,524.1
296,0.0,-0.2611,2899.2,0.1552,0.2221,0.492,524.6
297,0.0,0.0,2899.2,0.1552,0.2224,0.492,525.1
298,0.0,0.0,2899.2,0.1552,0.2226,0.492,525.6
299,0.0,0.0,2899.2,0.1552,0.2228,0.492,526.1
300,0.0,0.0,2899.2,0.1552,0.223,0.492,526.6
301,0.0,0.0,2899.2,0.1552,0.2232,0.492,527.1
302,0.0,0.0,2899.2,0.1552,0.2234,0.492,527.6
303,0.0,0.0,2899.2,0.1552,0.2236,0.492,528.1
304,0.0,0.0,2899.2,0.1552,0.2238,0.492,528.6
305,0.0,0.0,2899.2,0.1552,0.224,0.492,529.1
306,0.0,0.0,2899.2,0.1552,0.2242,0.492,529.6
307,0.0,0.0,2899.2,0.1552,0.2244,0.492,530.1
308,0.0,0.0,2899.2,0.1552,0.2246,0.492,530.5
309,0.0,0.0,2899.2,0.1552,0.2249,0.492,531.0
310,0.0,0.0,2899.2,0.1552,0.2251,0.492,531.5
311,0.0,0.0,2899.2,0.1552,0.2253,0.492,532.0
312,0.0,0.0,2899.2,0.1552,0.2255,0.492,532.5
313,0.0,0.0,2899.2,0.1552,0.2257,0.492,533.0
314,0.0,0.0,2899.2,0.1552,0.2259,0.492,533.5
315,0.0,0.0,2899.2,0.1552,0.2261,0.492,534.0
316,0.0,0.0,2899.2,0.1552,0.2263,0.492,534.5
317,0.0,0.0,2899.2,0.1552,0.2265,0.492,535.0
318,0.0,0.0,2899.2,0.1552,0.2267,0.492,535.5
319,0.0,0.0,2899.2,0.1552,0.2269,0.492,536.0
320,0.0,0.0,2899.2,0.1552,0.2271,0.492,536.4
321,0.0,0.0,2899.2,0.1552,0.2274,0.492,536.9
322,0.0,0.0,2899.2,0.1552,0.2276,0.492,537.4
323,0.0,0.0626,2899.2,0.1552,0.2278,0.492,537.9
324,0.45,0.0896,2899.4,0.1552,0.228,0.492,538.4
325,0.64,-0.0626,2899.5,0.1552,0.2282,0.492,538.9
326,0.0,-0.0896,2899.5,0.1552,0.2284,0.492,539.4
327,0.0,0.0,2899.5,0.1552,0.2286,0.492,539.9
328,0.0,0.0,2899.5,0.1552,0.2288,0.492,540.4
329,0.0,0.0,2899.5,0.1552,0.229,0.492,540.9
330,0.0,0.0,2899.5,0.1552,0.2292,0.492,541.4
331,0.0,0.0,2899.5,0.1552,0.2294,0.492,541.9
332,0.0,0.0,2899.5,0.1552,0.2296,0.492,542.4
333,0.0,0.0505,2899.5,0.1552,0.2299,0.492,542.8
334,0.36,0.1164,2899.6,0.1552,0.2301,0.492,543.3
335,0.84,-0.0505,2899.9,0.1552,0.2303,0.492,543.8
336,0.0,-0.0499,2899.9,0.1552,0.2305,0.492,544.3
337,0.48,0.7858,2900.0,0.1552,0.2307,0.492,544.8
338,5.66,1.3893,2901.6,0.4637,0.2313,1.47,546.3
339,10.48,1.3585,2904.5,0.6347,0.2322,2.0119,548.3
340,15.44,1.2485,2908.8,0.784,0.2332,2.4854,550.8
341,19.47,1.2909,2914.2,0.9655,0.2345,3.0606,553.8
342,24.73,1.2869,2921.1,1.1521,0.2361,3.6521,557.5
343,28.74,1.3201,2929.0,1.277,0.2378,4.0482,561.5
344,34.24,1.5631,2938.5,1.6369,0.24,5.189,566.7
345,39.99,1.3241,2949.7,1.6876,0.2422,5.3496,572.1
346,43.77,0.7882,2961.8,1.3501,0.244,4.2798,576.4
347,45.67,0.5007,2974.5,1.114,0.2455,3.5313,579.9
348,47.38,0.3691,2987.7,0.9992,0.2469,3.1675,583.1
349,48.32,0.2255,3001.1,0.8607,0.248,2.7285,585.8
350,49.0,0.0938,3014.7,0.727,0.249,2.3045,588.1
351,49.0,0.0,3028.3,0.624,0.2499,1.9782,590.1
352,49.0,0.0,3041.9,0.624,0.2507,1.9782,592.0
353,49.0,0.0,3055.5,0.624,0.2515,1.9782,594.0
354,49.0,-0.0346,3069.1,0.586,0.2523,1.8577,595.9
355,48.75,-0.1368,3082.7,0.472,0.2529,1.4963,597.4
356,48.01,-0.072,3096.0,0.5362,0.2537,1.6998,599.1
357,48.23,0.1357,3109.4,0.7624,0.2547,2.4169,601.5
358,48.99,0.0041,3123.0,0.6285,0.2555,1.9922,603.5
359,48.26,0.0011,3136.4,0.6174,0.2564,1.9571,605.4
360,49.0,0.0866,3150.0,0.719,0.2573,2.2793,607.7
361,48.89,-0.1389,3163.6,0.4708,0.258,1.4925,609.2
362,48.0,-0.1002,3177.0,0.5057,0.2586,1.6031,610.8
363,48.16,0.1377,3190.3,0.7636,0.2597,2.4208,613.2
364,48.99,-0.0011,3203.9,0.6228,0.2605,1.9743,615.2
365,48.16,0.0011,3217.3,0.6163,0.2613,1.9537,617.2
366,49.0,0.1265,3230.9,0.7628,0.2624,2.4182,619.6
367,49.07,0.1389,3244.6,0.7773,0.2634,2.4641,622.1
368,50.0,0.1295,3258.4,0.7798,0.2644,2.4719,624.5
369,50.0,0.1815,3272.3,0.838,0.2656,2.6565,627.2
370,51.31,0.0515,3286.6,0.7083,0.2665,2.2453,629.4
371,50.37,0.0907,3300.6,0.7412,0.2675,2.3495,631.8
372,51.96,0.1695,3315.0,0.8536,0.2687,2.7058,634.5
373,51.59,0.1444,3329.3,0.8191,0.2698,2.5965,637.1
374,53.0,0.1957,3344.1,0.9008,0.271,2.8555,639.9
375,53.0,-0.046,3358.8,0.614,0.2718,1.9465,641.9
376,52.67,-0.1345,3373.4,0.506,0.2725,1.604,643.5
377,52.03,0.1072,3387.9,0.782,0.2735,2.4791,646.0
378,53.44,0.3867,3402.7,1.1366,0.275,3.6032,649.6
379,54.82,0.1188,3417.9,0.837,0.2762,2.6534,652.2
380,54.3,0.0654,3433.0,0.7642,0.2772,2.4227,654.6
381,55.29,0.2367,3448.4,0.9902,0.2785,3.139,657.8
382,56.0,0.0991,3463.9,0.8305,0.2796,2.6328,660.4
383,56.0,0.0,3479.5,0.7064,0.2806,2.2392,662.7
384,56.0,0.0385,3495.0,0.7546,0.2816,2.392,665.0
385,56.28,0.2759,3510.7,1.0575,0.283,3.3522,668.4
386,57.99,-0.1319,3526.8,0.5609,0.2838,1.778,670.2
387,55.33,-1.2738,3542.2,0.1639,0.284,0.5194,670.7
388,48.81,-2.017,3555.7,0.159,0.2842,0.504,671.2
389,40.8,-2.3054,3567.1,0.1582,0.2844,0.5016,671.7
390,32.22,-1.9021,3576.0,0.1496,0.2846,0.4743,672.2
391,27.11,-1.9789,3583.5,0.1466,0.2848,0.4646,672.6
392,17.97,-2.0034,3588.5,0.3362,0.2853,1.0656,673.7
393,12.69,-1.0987,3592.0,0.2943,0.2857,0.9329,674.6
394,10.06,-1.1287,3594.8,0.2908,0.2861,0.9218,675.6
395,4.56,-0.9844,3596.1,0.2663,0.2864,0.8443,676.4
396,2.97,-0.4305,3596.9,0.2543,0.2868,0.8061,677.2
397,1.46,-0.4125,3597.3,0.2509,0.2871,0.7954,678.0
398,0.0,-0.2027,3597.3,0.1552,0.2873,0.492,678.5
399,0.0,0.0,3597.3,0.1552,0.2875,0.492,679.0
400,0.0,0.0,3597.3,0.1552,0.2877,0.492,679.5
401,0.0,0.036,3597.3,0.1552,0.2879,0.492,680.0
