ruta,fereastra_orara,timestamp_local,segment,t_rel_s,v_kmh,a_ms2,dist_cum_m,rpm,maf_g_s,sarcina_motor_pct,CO2_g_s_benzina,CO2_g_s_diesel,stationare,clasa_RDE,strada,tip_drum_OSM,dist_map_match_m
RUTA_A,11-13,2026-04-02 11:50:31,11:47,154,0.0,0.127,135.8,822.0,2.448,5.2,0.5279,0.5335,1,urban,Strada Țepeș Vodă,residential,2.7
RUTA_A,11-13,2026-04-02 11:50:32,11:47,155,0.91,0.597,136.1,839.0,3.008,7.4,0.6487,0.6556,1,urban,Strada Țepeș Vodă,residential,2.4
RUTA_A,11-13,2026-04-02 11:50:33,11:47,156,4.3,0.858,137.3,816.0,5.12,8.7,1.1041,1.1158,0,urban,Strada Țepeș Vodă,residential,1.6
RUTA_A,11-13,2026-04-02 11:50:34,11:47,157,7.09,0.69,139.3,933.0,5.397,7.7,1.1639,1.1762,0,urban,Strada Țepeș Vodă,residential,1.7
RUTA_A,11-13,2026-04-02 11:50:35,11:47,158,9.27,0.507,141.8,1189.0,3.825,4.3,0.8249,0.8336,0,urban,Strada Țepeș Vodă,residential,2.5
RUTA_A,11-13,2026-04-02 11:50:36,11:47,159,10.74,0.357,144.8,1307.0,5.654,5.6,1.2192,1.2321,0,urban,Strada Țepeș Vodă,residential,5.0
RUTA_A,11-13,2026-04-02 11:50:37,11:47,160,11.84,0.311,148.1,1355.0,9.188,9.3,1.9814,2.0024,0,urban,Strada Țepeș Vodă,residential,8.1
RUTA_A,11-13,2026-04-02 11:50:38,11:47,161,12.98,0.234,151.7,1232.0,6.457,6.5,1.3925,1.4072,0,urban,Strada Țepeș Vodă,residential,9.7
RUTA_A,11-13,2026-04-02 11:50:39,11:47,162,13.53,-0.576,155.5,1087.0,3.044,3.1,0.6564,0.6634,0,urban,Strada Țepeș Vodă,residential,5.9
RUTA_A,11-13,2026-04-02 11:50:40,11:47,163,8.83,-1.14,157.9,990.0,2.786,2.9,0.6007,0.6071,0,urban,Strada Țepeș Vodă,residential,3.4
RUTA_A,11-13,2026-04-02 11:50:41,11:47,164,5.32,-0.727,159.4,1111.0,4.282,3.0,0.9235,0.9332,0,urban,Strada Țepeș Vodă,residential,3.0
RUTA_A,11-13,2026-04-02 11:50:42,11:47,165,3.6,-0.47,160.4,1560.0,8.434,3.7,1.8187,1.8379,0,urban,Strada Țepeș Vodă,residential,3.6
RUTA_A,11-13,2026-04-02 11:50:43,11:47,166,1.93,-0.457,160.9,1445.0,7.299,3.5,1.574,1.5906,0,urban,Strada Țepeș Vodă,residential,4.4
RUTA_A,11-13,2026-04-02 11:50:44,11:47,167,0.3,-0.268,161.0,1032.0,3.367,2.9,0.7262,0.7338,1,urban,Strada I. Gh. Duca,secondary,4.2
RUTA_A,11-13,2026-04-02 11:50:45,11:47,168,0.0,-0.022,161.0,1301.0,8.067,9.3,1.7397,1.7581,1,urban,Strada I. Gh. Duca,secondary,4.1
RUTA_A,11-13,2026-04-02 11:50:46,11:47,169,0.14,1.269,161.1,1719.0,14.625,17.3,3.1538,3.1872,1,urban,Strada I. Gh. Duca,secondary,4.1
RUTA_A,11-13,2026-04-02 11:50:47,11:47,170,9.14,2.311,163.6,1783.0,14.917,20.2,3.2168,3.2509,0,urban,Strada I. Gh. Duca,secondary,2.1
RUTA_A,11-13,2026-04-02 11:50:48,11:47,171,16.78,1.52,168.3,1859.0,14.215,22.6,3.0655,3.0979,0,urban,Strada I. Gh. Duca,secondary,2.0
RUTA_A,11-13,2026-04-02 11:50:49,11:47,172,20.08,1.112,173.8,1970.0,10.313,23.4,2.224,2.2476,0,urban,Strada I. Gh. Duca,secondary,3.4
RUTA_A,11-13,2026-04-02 11:50:50,11:47,173,24.79,1.576,180.7,2131.0,12.55,23.8,2.7063,2.735,0,urban,Strada I. Gh. Duca,secondary,3.8
RUTA_A,11-13,2026-04-02 11:50:51,11:47,174,31.43,1.328,189.5,2362.0,23.264,23.6,5.0167,5.0699,0,urban,Strada I. Gh. Duca,secondary,4.3
RUTA_A,11-13,2026-04-02 11:50:52,11:47,175,34.35,0.486,199.0,2062.0,18.87,16.3,4.0693,4.1124,0,urban,Strada I. Gh. Duca,secondary,4.3
RUTA_A,11-13,2026-04-02 11:50:53,11:47,176,34.93,0.019,208.7,1427.0,4.94,4.6,1.0652,1.0765,0,urban,Strada I. Gh. Duca,secondary,1.4
RUTA_A,11-13,2026-04-02 11:50:54,11:47,177,34.49,-0.25,218.3,1159.0,2.969,2.9,0.6402,0.647,0,urban,Strada I. Gh. Duca,secondary,12.4
RUTA_A,11-13,2026-04-02 11:50:55,11:47,178,33.13,-0.933,227.5,965.0,2.695,2.8,0.5811,0.5872,0,urban,Strada I. Gh. Duca,residential,2.8
RUTA_A,11-13,2026-04-02 11:50:56,11:47,179,27.77,-1.581,235.2,895.0,2.599,2.8,0.5605,0.5665,0,urban,Strada I. Gh. Duca,residential,6.6
RUTA_A,11-13,2026-04-02 11:50:57,11:47,180,21.75,-1.77,241.2,851.0,2.558,2.8,0.5516,0.5575,0,urban,Strada I. Gh. Duca,secondary,4.6
RUTA_A,11-13,2026-04-02 11:50:58,11:47,181,15.02,-1.791,245.4,834.0,2.575,2.8,0.5553,0.5612,0,urban,Strada I. Gh. Duca,secondary,3.0
RUTA_A,11-13,2026-04-02 11:50:59,11:47,182,8.86,-1.679,247.9,812.0,2.561,2.8,0.5523,0.5582,0,urban,Strada I. Gh. Duca,secondary,3.1
RUTA_A,11-13,2026-04-02 11:51:00,11:47,183,2.94,-1.015,248.7,789.0,2.534,2.8,0.5465,0.5523,0,urban,Strada I. Gh. Duca,secondary,4.5
RUTA_A,11-13,2026-04-02 11:51:01,11:47,184,1.55,-0.267,249.1,786.0,2.53,2.8,0.5456,0.5514,0,urban,Strada I. Gh. Duca,secondary,5.1
RUTA_A,11-13,2026-04-02 11:51:02,11:47,185,1.01,0.002,249.4,786.0,2.53,2.8,0.5456,0.5514,0,urban,Strada I. Gh. Duca,secondary,5.6
RUTA_A,11-13,2026-04-02 11:51:03,11:47,186,1.56,0.38,249.8,1565.0,8.821,7.4,1.9023,1.9224,0,urban,Strada I. Gh. Duca,secondary,5.6
RUTA_A,11-13,2026-04-02 11:51:04,11:47,187,3.75,1.316,250.9,2103.0,13.353,11.3,2.8795,2.91,0,urban,Strada I. Gh. Duca,secondary,6.5
RUTA_A,11-13,2026-04-02 11:51:05,11:47,188,11.03,1.934,253.9,1823.0,11.865,12.5,2.5587,2.5858,0,urban,Strada I. Gh. Duca,secondary,3.9
RUTA_A,11-13,2026-04-02 11:51:06,11:47,189,17.67,1.783,258.9,2168.0,15.68,19.1,3.3813,3.4171,0,urban,Strada I. Gh. Duca,secondary,3.7
RUTA_A,11-13,2026-04-02 11:51:07,11:47,190,23.87,1.333,265.5,2941.0,23.133,29.5,4.9886,5.0415,0,urban,Strada I. Gh. Duca,secondary,4.5
RUTA_A,11-13,2026-04-02 11:51:08,11:47,191,27.27,0.865,273.1,2649.0,17.782,22.6,3.8347,3.8753,0,urban,Strada I. Gh. Duca,secondary,6.7
RUTA_A,11-13,2026-04-02 11:51:09,11:47,192,30.1,1.138,281.4,2137.0,9.944,12.2,2.1443,2.1671,0,urban,Strada I. Gh. Duca,secondary,5.4
RUTA_A,11-13,2026-04-02 11:51:10,11:47,193,35.47,1.183,291.3,2512.0,21.823,15.5,4.7061,4.756,0,urban,Strada I. Gh. Duca,secondary,6.7
RUTA_A,11-13,2026-04-02 11:51:11,11:47,194,38.61,0.279,302.0,2500.0,24.565,14.8,5.2974,5.3535,0,urban,Strada I. Gh. Duca,secondary,7.9
RUTA_A,11-13,2026-04-02 11:51:12,11:47,195,37.48,-0.364,312.4,1740.0,9.727,6.6,2.0976,2.1198,0,urban,Strada I. Gh. Duca,secondary,16.3
RUTA_A,11-13,2026-04-02 11:51:13,11:47,196,35.99,-0.449,322.4,1273.0,3.238,3.0,0.6982,0.7056,0,urban,Strada I. Gh. Duca,secondary,8.0
RUTA_A,11-13,2026-04-02 11:51:14,11:47,197,34.25,-0.598,331.9,1018.0,2.819,2.8,0.6079,0.6144,0,urban,Strada I. Gh. Duca,secondary,3.2
RUTA_A,11-13,2026-04-02 11:51:15,11:47,198,31.68,-0.729,340.7,926.0,2.695,2.8,0.5812,0.5874,0,urban,Strada I. Gh. Duca,secondary,7.0
RUTA_A,11-13,2026-04-02 11:51:16,11:47,199,29.0,-0.526,348.8,859.0,2.62,2.8,0.565,0.571,0,urban,Strada I. Gh. Duca,primary,2.4
RUTA_A,11-13,2026-04-02 11:51:17,11:47,200,27.9,-0.291,356.5,842.0,2.631,2.8,0.5674,0.5734,0,urban,Strada I. Gh. Duca,primary,2.3
RUTA_A,11-13,2026-04-02 11:51:18,11:47,201,26.9,-0.218,364.0,827.0,2.64,2.8,0.5693,0.5753,0,urban,Strada Ion Luca Caragiale,primary,7.1
RUTA_A,11-13,2026-04-02 11:51:19,11:47,202,26.33,-0.092,371.3,823.0,2.64,2.8,0.5693,0.5753,0,urban,Strada Ion Luca Caragiale,secondary,3.4
RUTA_A,11-13,2026-04-02 11:51:20,11:47,203,26.23,0.065,378.6,1087.0,4.262,4.3,0.919,0.9288,0,urban,Strada Ion Luca Caragiale,secondary,5.0
RUTA_A,11-13,2026-04-02 11:51:21,11:47,204,26.8,0.009,386.0,1722.0,8.142,8.1,1.7557,1.7743,0,urban,Strada Ion Luca Caragiale,secondary,8.3
RUTA_A,11-13,2026-04-02 11:51:22,11:47,205,26.3,-0.223,393.3,1935.0,7.562,7.8,1.6306,1.6479,0,urban,Strada Ion Luca Caragiale,secondary,14.4
RUTA_A,11-13,2026-04-02 11:51:23,11:47,206,25.19,-0.308,400.3,1907.0,4.44,5.2,0.9575,0.9676,0,urban,Strada Ion Luca Caragiale,secondary,11.5
RUTA_A,11-13,2026-04-02 11:51:24,11:47,207,24.08,-0.304,407.0,1843.0,3.637,4.0,0.7843,0.7926,0,urban,Strada Ion Luca Caragiale,secondary,5.7
RUTA_A,11-13,2026-04-02 11:51:25,11:47,208,23.0,-0.15,413.4,1772.0,3.41,3.3,0.7353,0.7431,0,urban,Strada Ion Luca Caragiale,secondary,6.5
RUTA_A,11-13,2026-04-02 11:51:26,11:47,209,23.0,0.073,419.8,1737.0,5.754,7.0,1.2409,1.254,0,urban,Strada Ion Luca Caragiale,secondary,12.3
RUTA_A,11-13,2026-04-02 11:51:27,11:47,210,23.52,0.384,426.3,1740.0,8.167,10.3,1.7611,1.7798,0,urban,Strada Ion Luca Caragiale,secondary,8.5
RUTA_A,11-13,2026-04-02 11:51:28,11:47,211,25.76,0.657,433.5,1867.0,10.802,12.5,2.3295,2.3542,0,urban,Strada Ion Luca Caragiale,secondary,7.5
RUTA_A,11-13,2026-04-02 11:51:29,11:47,212,28.25,0.735,441.3,2030.0,13.526,15.3,2.9169,2.9478,0,urban,Strada Ion Luca Caragiale,secondary,11.1
RUTA_A,11-13,2026-04-02 11:51:30,11:47,213,31.05,0.728,450.0,2235.0,16.36,18.8,3.5279,3.5653,0,urban,Strada Ion Luca Caragiale,secondary,13.9
RUTA_A,11-13,2026-04-02 11:51:31,11:47,214,33.49,0.652,459.3,2276.0,13.148,14.3,2.8354,2.8654,0,urban,Strada Ion Luca Caragiale,secondary,8.5
RUTA_A,11-13,2026-04-02 11:51:32,11:47,215,35.75,-0.096,469.2,2232.0,6.837,5.7,1.4743,1.49,0,urban,Strada Ion Luca Caragiale,secondary,11.6
RUTA_A,11-13,2026-04-02 11:51:33,11:47,216,32.8,-0.854,478.3,1623.0,4.43,3.7,0.9552,0.9654,0,urban,Strada Ion Luca Caragiale,secondary,7.6
RUTA_A,11-13,2026-04-02 11:51:34,11:47,217,29.6,-0.695,486.5,1069.0,2.899,2.8,0.6251,0.6317,0,urban,Strada Ion Luca Caragiale,secondary,6.3
RUTA_A,11-13,2026-04-02 11:51:35,11:47,218,27.8,-0.714,494.3,957.0,2.713,2.8,0.585,0.5912,0,urban,Strada Ion Luca Caragiale,secondary,6.6
RUTA_A,11-13,2026-04-02 11:51:36,11:47,219,24.46,-1.098,501.1,885.0,2.601,2.8,0.561,0.5669,0,urban,Strada Ion Luca Caragiale,secondary,11.2
RUTA_A,11-13,2026-04-02 11:51:37,11:47,220,19.89,-1.008,506.6,845.0,2.55,2.8,0.5499,0.5557,0,urban,Strada Ion Luca Caragiale,secondary,12.5
RUTA_A,11-13,2026-04-02 11:51:38,11:47,221,17.2,-0.681,511.4,831.0,2.54,2.8,0.5477,0.5535,0,urban,Strada Ion Luca Caragiale,secondary,11.7
RUTA_A,11-13,2026-04-02 11:51:39,11:47,222,14.99,-0.47,515.5,827.0,2.546,2.8,0.5491,0.5549,0,urban,Strada Ion Luca Caragiale,secondary,9.8
RUTA_A,11-13,2026-04-02 11:51:40,11:47,223,13.82,-0.388,519.4,1127.0,3.052,2.8,0.6581,0.6651,0,urban,Strada Ion Luca Caragiale,secondary,6.2
RUTA_A,11-13,2026-04-02 11:51:41,11:47,224,12.19,-0.612,522.7,1278.0,3.292,2.8,0.7099,0.7174,0,urban,Strada Ion Luca Caragiale,secondary,5.5
RUTA_A,11-13,2026-04-02 11:51:42,11:47,225,9.42,-0.85,525.4,1068.0,2.887,2.8,0.6225,0.6291,0,urban,Strada Ion Luca Caragiale,secondary,6.3
RUTA_A,11-13,2026-04-02 11:51:43,11:47,226,6.07,-1.014,527.0,931.0,2.647,2.8,0.5708,0.5768,0,urban,Strada Ion Luca Caragiale,secondary,7.0
RUTA_A,11-13,2026-04-02 11:51:44,11:47,227,2.12,-0.646,527.6,870.0,2.579,2.8,0.5562,0.5621,0,urban,Strada Ion Luca Caragiale,secondary,6.8
RUTA_A,11-13,2026-04-02 11:51:45,11:47,228,1.42,-0.017,528.0,1381.0,6.31,5.5,1.3606,1.375,0,urban,Strada Baba Novac,secondary,6.4
RUTA_A,11-13,2026-04-02 11:51:46,11:47,229,2.0,0.959,528.6,2118.0,11.539,9.4,2.4884,2.5147,0,urban,Strada Baba Novac,secondary,6.0
RUTA_A,11-13,2026-04-02 11:51:47,11:47,230,8.32,1.613,530.9,1827.0,11.847,12.1,2.5548,2.5819,0,urban,Strada Baba Novac,secondary,4.8
RUTA_A,11-13,2026-04-02 11:51:48,11:47,231,13.61,1.057,534.7,1588.0,10.815,13.9,2.3323,2.357,0,urban,Strada Baba Novac,secondary,4.4
RUTA_A,11-13,2026-04-02 11:51:49,11:47,232,15.93,0.643,539.1,1506.0,6.082,13.0,1.3116,1.3255,0,urban,Strada Baba Novac,secondary,7.5
RUTA_A,11-13,2026-04-02 11:51:50,11:47,233,18.24,0.639,544.2,1500.0,4.948,10.1,1.067,1.0783,0,urban,Strada Baba Novac,secondary,8.1
RUTA_A,11-13,2026-04-02 11:51:51,11:47,234,20.53,-0.278,549.9,1557.0,6.892,5.6,1.4861,1.5019,0,urban,Strada Baba Novac,secondary,5.2
RUTA_A,11-13,2026-04-02 11:51:52,11:47,235,16.23,-1.43,554.4,1392.0,5.361,3.9,1.1561,1.1683,0,urban,Strada Baba Novac,secondary,5.3
RUTA_A,11-13,2026-04-02 11:51:53,11:47,236,10.23,-1.404,557.2,1170.0,2.935,2.8,0.6328,0.6395,0,urban,Strada Baba Novac,secondary,6.5
RUTA_A,11-13,2026-04-02 11:51:54,11:47,237,6.12,-0.952,558.9,1019.0,2.701,3.0,0.5826,0.5887,0,urban,Strada Baba Novac,secondary,7.5
RUTA_A,11-13,2026-04-02 11:51:55,11:47,238,3.38,-0.147,559.9,996.0,3.302,3.9,0.712,0.7196,0,urban,Strada Ion Luca Caragiale,tertiary,8.5
RUTA_A,11-13,2026-04-02 11:51:56,11:47,239,5.06,0.496,561.3,1395.0,6.437,7.4,1.3882,1.4029,0,urban,Strada Ion Luca Caragiale,tertiary,9.9
RUTA_A,11-13,2026-04-02 11:51:57,11:47,240,6.95,0.562,563.2,1566.0,7.581,8.1,1.6348,1.6521,0,urban,Strada Ion Luca Caragiale,tertiary,12.0
RUTA_A,11-13,2026-04-02 11:51:58,11:47,241,9.11,0.089,565.7,1446.0,6.199,5.1,1.3368,1.351,0,urban,Strada Ion Luca Caragiale,tertiary,13.0
RUTA_A,11-13,2026-04-02 11:51:59,11:47,242,7.59,-0.78,567.8,1251.0,4.735,3.5,1.0212,1.032,0,urban,Strada Ion Luca Caragiale,tertiary,13.6
RUTA_A,11-13,2026-04-02 11:52:00,11:47,243,3.5,-0.431,568.8,1003.0,3.214,2.8,0.6931,0.7004,0,urban,Strada Ion Luca Caragiale,tertiary,13.8
RUTA_A,11-13,2026-04-02 11:52:01,11:47,244,4.49,0.434,570.1,1438.0,8.172,8.0,1.7623,1.7809,0,urban,Strada Ion Luca Caragiale,tertiary,13.9
RUTA_A,11-13,2026-04-02 11:52:02,11:47,245,6.62,1.093,571.9,1909.0,13.494,13.7,2.91,2.9408,0,urban,Strada Ion Luca Caragiale,tertiary,12.1
RUTA_A,11-13,2026-04-02 11:52:03,11:47,246,12.36,1.391,575.3,1910.0,14.459,16.8,3.1179,3.151,0,urban,Strada Ion Luca Caragiale,tertiary,8.7
RUTA_A,11-13,2026-04-02 11:52:04,11:47,247,16.64,0.837,580.0,1814.0,13.032,17.7,2.8104,2.8402,0,urban,Strada Ion Luca Caragiale,tertiary,5.8
RUTA_A,11-13,2026-04-02 11:52:05,11:47,248,18.38,0.586,585.1,1551.0,7.465,14.8,1.6098,1.6269,0,urban,Strada Ion Luca Caragiale,tertiary,4.0
RUTA_A,11-13,2026-04-02 11:52:06,11:47,249,20.86,0.743,590.9,1570.0,8.305,17.2,1.791,1.81,0,urban,Strada Ion Luca Caragiale,tertiary,4.7
RUTA_A,11-13,2026-04-02 11:52:07,11:47,250,23.74,0.582,597.4,1743.0,12.641,22.6,2.726,2.7549,0,urban,Strada Ion Luca Caragiale,tertiary,5.1
RUTA_A,11-13,2026-04-02 11:52:08,11:47,251,25.05,0.244,604.4,1374.0,7.692,12.8,1.6588,1.6763,0,urban,Strada Ion Luca Caragiale,tertiary,5.0
RUTA_A,11-13,2026-04-02 11:52:09,11:47,252,25.49,-0.326,611.5,1026.0,2.882,3.5,0.6215,0.6281,0,urban,Strada Ion Luca Caragiale,tertiary,4.0
RUTA_A,11-13,2026-04-02 11:52:10,11:47,253,22.7,-0.536,617.8,1015.0,2.893,3.5,0.6239,0.6305,0,urban,Strada Ion Luca Caragiale,tertiary,8.7
RUTA_A,11-13,2026-04-02 11:52:11,11:47,254,21.63,0.078,623.8,1162.0,4.978,6.4,1.0736,1.0849,0,urban,Strada Ion Luca Caragiale,tertiary,15.2
RUTA_A,11-13,2026-04-02 11:52:12,11:47,255,23.27,0.537,630.3,1556.0,10.335,13.9,2.2287,2.2523,0,urban,Strada Ion Luca Caragiale,tertiary,16.7
RUTA_A,11-13,2026-04-02 11:52:13,11:47,256,25.5,0.688,637.3,1836.0,12.075,15.5,2.6039,2.6315,0,urban,Strada Ion Luca Caragiale,tertiary,11.5
RUTA_A,11-13,2026-04-02 11:52:14,11:47,257,28.22,0.595,645.2,2022.0,10.868,12.3,2.3436,2.3684,0,urban,Strada Ion Luca Caragiale,tertiary,7.9
RUTA_A,11-13,2026-04-02 11:52:15,11:47,258,29.78,0.369,653.5,2121.0,10.578,12.4,2.2812,2.3054,0,urban,Strada Ion Luca Caragiale,tertiary,4.8
RUTA_A,11-13,2026-04-02 11:52:16,11:47,259,30.88,0.48,662.0,2187.0,10.661,13.9,2.2989,2.3233,0,urban,Strada Ion Luca Caragiale,tertiary,11.1
RUTA_A,11-13,2026-04-02 11:52:17,11:47,260,33.24,0.573,671.3,2356.0,15.757,12.1,3.3979,3.4339,0,urban,Strada Ion Luca Caragiale,tertiary,4.8
RUTA_A,11-13,2026-04-02 11:52:18,11:47,261,35.0,0.245,681.0,2351.0,18.254,11.0,3.9364,3.9781,0,urban,Strada Ion Luca Caragiale,tertiary,10.7
RUTA_A,11-13,2026-04-02 11:52:19,11:47,262,35.0,0.076,690.7,1913.0,13.218,12.3,2.8504,2.8806,0,urban,Strada Ion Luca Caragiale,tertiary,5.6
RUTA_A,11-13,2026-04-02 11:52:20,11:47,263,35.55,0.226,700.6,1720.0,10.43,12.2,2.2491,2.273,0,urban,Strada Ion Luca Caragiale,tertiary,11.1
RUTA_A,11-13,2026-04-02 11:52:21,11:47,264,36.63,0.25,710.8,1760.0,9.785,10.7,2.11,2.1323,0,urban,Strada Ion Luca Caragiale,tertiary,7.9
RUTA_A,11-13,2026-04-02 11:52:22,11:47,265,37.35,0.175,721.1,1791.0,9.222,9.5,1.9886,2.0097,0,urban,Strada Ion Luca Caragiale,tertiary,6.5
RUTA_A,11-13,2026-04-02 11:52:23,11:47,266,37.88,0.152,731.7,1818.0,8.703,8.5,1.8767,1.8966,0,urban,Strada Ion Luca Caragiale,tertiary,9.3
RUTA_A,11-13,2026-04-02 11:52:24,11:47,267,38.45,0.157,742.3,1839.0,8.862,9.5,1.911,1.9312,0,urban,Strada Ion Luca Caragiale,tertiary,8.0
RUTA_A,11-13,2026-04-02 11:52:25,11:47,268,39.01,0.158,753.2,1860.0,9.205,11.0,1.9851,2.0061,0,urban,Strada Ion Luca Caragiale,tertiary,7.8
RUTA_A,11-13,2026-04-02 11:52:26,11:47,269,39.59,0.181,764.2,1896.0,9.429,10.5,2.0332,2.0548,0,urban,Strada Ion Luca Caragiale,tertiary,11.0
RUTA_A,11-13,2026-04-02 11:52:27,11:47,270,40.32,0.26,775.4,1930.0,9.609,10.3,2.0721,2.0941,0,urban,Strada Ion Luca Caragiale,tertiary,6.2
RUTA_A,11-13,2026-04-02 11:52:28,11:47,271,41.46,0.322,786.9,1960.0,9.678,10.5,2.087,2.1091,0,urban,Strada Ion Luca Caragiale,tertiary,9.2
RUTA_A,11-13,2026-04-02 11:52:29,11:47,272,42.64,0.331,798.7,2011.0,10.683,11.1,2.3037,2.3281,0,urban,Strada Ion Luca Caragiale,tertiary,7.0
RUTA_A,11-13,2026-04-02 11:52:30,11:47,273,43.84,0.123,810.9,2079.0,12.521,12.0,2.7001,2.7287,0,urban,Strada Ion Luca Caragiale,tertiary,12.0
RUTA_A,11-13,2026-04-02 11:52:31,11:47,274,43.53,-0.132,823.0,1635.0,8.225,7.9,1.7738,1.7926,0,urban,Strada Ion Luca Caragiale,tertiary,6.5
RUTA_A,11-13,2026-04-02 11:52:32,11:47,275,42.89,-0.565,834.9,1127.0,3.172,3.1,0.6839,0.6912,0,urban,Strada Ion Luca Caragiale,service,5.2
RUTA_A,11-13,2026-04-02 11:52:33,11:47,276,39.46,-0.995,845.9,1018.0,2.908,2.9,0.6272,0.6338,0,urban,Strada Ion Luca Caragiale,service,8.2
RUTA_A,11-13,2026-04-02 11:52:34,11:47,277,35.72,-1.143,855.8,924.0,2.693,2.8,0.5807,0.5869,0,urban,Strada Ion Luca Caragiale,tertiary,6.7
RUTA_A,11-13,2026-04-02 11:52:35,11:47,278,31.23,-1.436,864.5,869.0,2.597,2.8,0.5601,0.566,0,urban,Strada Ion Luca Caragiale,tertiary,13.6
RUTA_A,11-13,2026-04-02 11:52:36,11:47,279,25.39,-1.807,871.5,830.0,2.556,2.8,0.5512,0.557,0,urban,Strada Ion Luca Caragiale,tertiary,7.9
RUTA_A,11-13,2026-04-02 11:52:37,11:47,280,18.22,-1.741,876.6,806.0,2.568,2.8,0.5538,0.5596,0,urban,Strada Ion Luca Caragiale,tertiary,5.7
RUTA_A,11-13,2026-04-02 11:52:38,11:47,281,12.85,-1.434,880.2,788.0,2.524,2.8,0.5443,0.55,0,urban,Strada Ion Luca Caragiale,tertiary,5.7
RUTA_A,11-13,2026-04-02 11:52:39,11:47,282,7.89,-1.21,882.3,771.0,2.471,2.8,0.5329,0.5385,0,urban,Strada Ion Luca Caragiale,tertiary,7.6
RUTA_A,11-13,2026-04-02 11:52:40,11:47,283,4.14,-0.97,883.5,775.0,2.509,2.8,0.541,0.5467,0,urban,Strada Ion Luca Caragiale,tertiary,7.6
RUTA_A,11-13,2026-04-02 11:52:41,11:47,284,0.9,-0.531,883.7,779.0,2.547,2.8,0.5492,0.555,1,urban,Strada Ion Luca Caragiale,tertiary,7.6
RUTA_A,11-13,2026-04-02 11:52:42,11:47,285,0.32,-0.126,883.8,790.0,2.588,2.8,0.5581,0.564,1,urban,Strada Ion Luca Caragiale,tertiary,7.7
RUTA_A,11-13,2026-04-02 11:52:43,11:47,286,0.0,-0.044,883.8,793.0,2.581,2.8,0.5566,0.5625,1,urban,Strada Ion Luca Caragiale,tertiary,7.7
RUTA_A,11-13,2026-04-02 11:52:44,11:47,287,0.0,0.0,883.8,787.0,2.518,2.8,0.5431,0.5489,1,urban,Strada Ion Luca Caragiale,tertiary,7.7
RUTA_A,11-13,2026-04-02 11:52:45,11:47,288,0.0,0.0,883.8,781.0,2.504,2.8,0.54,0.5457,1,urban,Strada Ion Luca Caragiale,tertiary,7.7
RUTA_A,11-13,2026-04-02 11:52:46,11:47,289,0.0,0.0,883.8,776.0,2.51,2.8,0.5413,0.547,1,urban,Strada Ion Luca Caragiale,tertiary,7.7
RUTA_A,11-13,2026-04-02 11:52:47,11:47,290,0.0,0.0,883.8,783.0,2.516,2.8,0.5425,0.5483,1,urban,Strada Ion Luca Caragiale,tertiary,7.7
RUTA_A,11-13,2026-04-02 11:52:48,11:47,291,0.0,0.0,883.8,788.0,2.518,2.7,0.5431,0.5489,1,urban,Strada Ion Luca Caragiale,tertiary,7.7
RUTA_A,11-13,2026-04-02 11:52:49,11:47,292,0.0,0.0,883.8,788.0,2.513,2.5,0.5419,0.5476,1,urban,Strada Ion Luca Caragiale,tertiary,7.7
RUTA_A,11-13,2026-04-02 11:52:50,11:47,293,0.0,0.0,883.8,791.0,2.504,2.4,0.54,0.5458,1,urban,Strada Ion Luca Caragiale,tertiary,7.7
RUTA_A,11-13,2026-04-02 11:52:51,11:47,294,0.0,0.0,883.8,795.0,2.493,2.4,0.5376,0.5433,1,urban,Strada Ion Luca Caragiale,tertiary,7.7
RUTA_A,11-13,2026-04-02 11:52:52,11:47,295,0.0,0.0,883.8,797.0,2.494,2.5,0.5378,0.5435,1,urban,Strada Ion Luca Caragiale,tertiary,7.7
RUTA_A,11-13,2026-04-02 11:52:53,11:47,296,0.0,0.0,883.8,797.0,2.499,2.7,0.539,0.5447,1,urban,Strada Ion Luca Caragiale,tertiary,7.7
RUTA_A,11-13,2026-04-02 11:52:54,11:47,297,0.0,0.0,883.8,791.0,2.485,2.5,0.5358,0.5415,1,urban,Strada Ion Luca Caragiale,tertiary,7.7
RUTA_A,11-13,2026-04-02 11:52:55,11:47,298,0.0,0.0,883.8,787.0,2.471,2.4,0.5329,0.5385,1,urban,Strada Ion Luca Caragiale,tertiary,7.7
RUTA_A,11-13,2026-04-02 11:52:56,11:47,299,0.0,0.0,883.8,791.0,2.477,2.4,0.5341,0.5397,1,urban,Strada Ion Luca Caragiale,tertiary,7.7
RUTA_A,11-13,2026-04-02 11:52:57,11:47,300,0.0,0.0,883.8,793.0,2.48,2.4,0.5348,0.5405,1,urban,Strada Ion Luca Caragiale,tertiary,7.7
RUTA_A,11-13,2026-04-02 11:52:58,11:47,301,0.0,0.0,883.8,794.0,2.48,2.4,0.5348,0.5405,1,urban,Strada Ion Luca Caragiale,tertiary,7.7
RUTA_A,11-13,2026-04-02 11:52:59,11:47,302,0.0,0.0,883.8,791.0,2.474,2.4,0.5334,0.5391,1,urban,Strada Ion Luca Caragiale,tertiary,7.7
RUTA_A,11-13,2026-04-02 11:53:00,11:47,303,0.0,0.0,883.8,785.0,2.463,2.4,0.531,0.5367,1,urban,Strada Ion Luca Caragiale,tertiary,7.7
